newid,year_month,dcf,dcs,dcn,dlcf,dlcs,dlcn,dnumadult,dnumkids,age,taxreb,ltaxreb,l2taxreb
121790,200206,582,-1064.0,-644.0,0.29086724,-0.1446206,-0.05274292,0,0,69.0,0,0.0,0.0
121791,200112,124,151.0,-204.0,0.09386614,0.051328175,-0.06315933,1,0,36.5,0,0.0,0.0
121791,200203,125,428.0,1601.0,0.08646932,0.13261978,0.41321173,0,1,37.0,0,0.0,0.0
121791,200206,-285,-657.0,-1766.0,-0.20932299,-0.21153103,-0.4673855,0,0,37.0,0,0.0,0.0
121793,200110,520,691.0,365.0,0.17464693,0.14179194,0.055237584,0,0,34.5,0,0.0,0.0
121793,200201,-985,-845.0,-1095.0,-0.36175054,-0.17633227,-0.17580573,0,0,35.0,0,0.0,0.0
121793,200204,-285,-755.0,-195.0,-0.13479641,-0.18909939,-0.03482806,0,0,35.0,0,0.0,0.0
121795,200112,-1404,-1692.0,-2026.0,-1.0337583,-0.5170487,-0.47706974,0,0,28.0,0,300.0,0.0
121795,200203,-250,-787.0,-1587.0,-0.38946477,-0.37822837,-0.6517701,0,0,28.0,0,0.0,300.0
121796,200110,918,1633.0,2900.0,0.5008611,0.48784506,0.72855717,0,0,39.0,0,0.0,0.0
121796,200201,-1199,8004.0,7599.0,-0.72276604,1.062017,0.85686076,0,0,40.0,0,0.0,0.0
121796,200204,1140,-5951.0,-6017.0,0.69711804,-0.6663714,-0.60824597,1,0,40.0,0,0.0,0.0
121797,200110,-212,-217.0,63.0,-0.122271925,-0.06096537,0.017025137,0,0,42.0,0,0.0,0.0
121797,200201,-905,-146.0,-426.0,-0.8101636,-0.043214776,-0.121205285,0,0,42.0,0,0.0,0.0
121797,200204,165,52.0,95.0,0.20504981,0.015606559,0.028330507,0,0,42.0,0,0.0,0.0
121798,200111,-150,-264.0,-327.0,-0.2415523,-0.20698585,-0.22894886,0,0,30.0,0,0.0,0.0
121798,200202,81,96.0,315.0,0.13762137,0.080310695,0.22141112,0,0,30.0,0,0.0,0.0
121798,200205,-81,-395.0,-629.0,-0.13762137,-0.38202807,-0.505167,0,0,31.0,0,0.0,0.0
121800,200111,-300,-41.0,-41.0,-0.13815033,-0.012150098,-0.011467054,0,0,27.5,0,0.0,0.0
121800,200202,154,408.0,408.0,0.07329635,0.11479707,0.10864625,0,0,27.5,0,0.0,0.0
121800,200205,320,2902.0,2902.0,0.1370246,0.5717692,0.5494347,0,0,27.5,0,0.0,0.0
121801,200206,-105,-837.0,-889.0,-0.046520017,-0.24724749,-0.21707116,0,0,45.5,0,0.0,0.0
121802,200110,307,2067.0,2682.0,0.14797208,0.44440117,0.4982255,0,0,44.0,600,0.0,0.0
121802,200201,-272,-1137.0,-751.0,-0.12995358,-0.21985094,-0.116394095,0,0,44.0,0,600.0,0.0
121803,200111,1170,-1917.0,-1541.0,0.38854793,-0.2931761,-0.1923891,0,0,41.5,600,0.0,0.0
121803,200202,-783,1929.0,2150.0,-0.24266416,0.2947655,0.2592673,0,0,41.5,0,600.0,0.0
121803,200205,-619,-1919.0,-1572.0,-0.24477176,-0.29298994,-0.18270405,0,0,42.0,0,0.0,600.0
121806,200111,-451,-751.0,-1441.0,-0.15689106,-0.13560814,-0.2439381,0,0,51.5,600,0.0,0.0
121806,200202,615,389.0,1013.0,0.20834532,0.07253201,0.17748497,0,0,52.0,0,600.0,0.0
121806,200205,540,1116.0,1368.0,0.1528392,0.1829209,0.19853763,0,0,52.5,0,0.0,600.0
121808,200203,60,-333.0,-206.0,0.040989343,-0.118201606,-0.04823032,0,0,28.5,0,600.0,0.0
121808,200206,187,537.0,-253.0,0.11793177,0.18426642,-0.06260548,0,0,28.5,0,0.0,600.0
121809,200112,-365,-123.0,-519.0,-0.20665617,-0.048103116,-0.16323613,0,0,23.0,800,0.0,0.0
121809,200203,-729,-859.0,-1048.0,-0.6133948,-0.42182416,-0.4432383,0,0,23.0,0,800.0,0.0
121810,200110,1655,1307.0,877.0,0.7505871,0.28359696,0.17984714,0,0,56.0,600,0.0,0.0
121811,200201,-5323,-5760.0,-5841.0,-1.2448356,-1.0087922,-0.83493674,0,0,38.0,0,600.0,0.0
121811,200204,2758,3112.0,3300.0,0.82461536,0.66336757,0.5522175,0,0,38.0,0,0.0,600.0
121812,200110,-47,56.0,36.0,-0.112693965,0.0649127,0.036851663,0,0,64.0,0,0.0,0.0
121812,200201,-5,-150.0,-131.0,-0.0127715655,-0.1843438,-0.14116997,0,0,64.0,0,0.0,0.0
121812,200204,254,295.0,438.0,0.5025654,0.3351218,0.41008407,0,0,65.0,0,0.0,0.0
121813,200112,273,507.0,647.0,0.62860864,0.684388,0.7856019,0,0,72.0,0,0.0,0.0
121813,200203,12,-143.0,-293.0,0.020305267,-0.15057285,-0.28292748,0,0,72.0,0,0.0,0.0
121813,200206,273,224.0,234.0,0.3765761,0.22677332,0.2320325,0,0,73.0,0,0.0,0.0
121815,200110,-295,260.0,442.0,-0.40266007,0.14707425,0.22705746,0,0,26.0,300,0.0,0.0
121816,200110,-660,-1458.0,-1566.0,-0.42121348,-0.48268878,-0.44875783,0,0,64.0,0,0.0,0.0
121816,200201,857,738.0,4291.0,0.5188883,0.2731083,0.9368377,0,0,64.0,0,0.0,0.0
121816,200204,-467,-112.0,-156.0,-0.24922471,-0.036943514,-0.022356907,0,0,64.5,0,0.0,0.0
121817,200110,509,457.0,606.0,0.5399337,0.26973748,0.2611136,0,0,21.0,300,0.0,0.0
121817,200201,-655,-1042.0,-879.0,-0.7697804,-0.77448404,-0.4054651,0,0,22.0,0,300.0,0.0
121817,200204,805,1029.0,1029.0,0.8857403,0.767736,0.46078894,0,0,22.0,0,0.0,300.0
121820,200112,-226,-552.0,-1521.0,-0.13827734,-0.16175528,-0.30062538,0,0,54.5,600,600.0,0.0
121820,200203,1020,1871.0,2775.0,0.5123992,0.46693754,0.49460062,0,0,55.0,0,600.0,600.0
121820,200206,-277,-1212.0,-419.0,-0.11528027,-0.2766432,-0.060721293,0,0,55.0,0,0.0,600.0
121821,200110,-65,-65.0,-325.0,-0.16430305,-0.118427575,-0.45310682,0,0,67.0,0,0.0,0.0
121821,200201,2236,2341.0,2686.0,1.9661129,1.7098345,1.7469736,0,0,68.0,0,0.0,0.0
121821,200204,-2171,-2171.0,-2291.0,-1.8018098,-1.4255431,-1.2183185,0,0,68.0,0,0.0,0.0
121822,200112,-1159,-1048.0,-952.0,-1.213519,-0.53177017,-0.464554,-3,0,39.0,0,0.0,0.0
121822,200203,914,1215.0,1231.0,1.0526752,0.59542286,0.56792194,1,0,40.0,0,0.0,0.0
121823,200111,-1534,-3515.0,-3642.0,-1.1327729,-0.9050045,-0.6623715,0,0,40.5,600,0.0,0.0
121823,200202,126,501.0,182.0,0.15942773,0.19045423,0.04587498,0,0,40.5,0,600.0,0.0
121823,200205,955,1288.0,1198.0,0.7499806,0.36868286,0.2586239,0,0,40.5,0,0.0,600.0
121825,200110,1010,560.0,410.0,0.28604138,0.118657544,0.08546866,0,0,39.0,0,0.0,0.0
121825,200201,-3295,-2890.0,-2819.0,-1.6690624,-0.8613826,-0.828364,0,0,39.0,0,0.0,0.0
121825,200204,165,17.0,-40.0,0.19530874,0.008005694,-0.018467745,0,0,39.0,0,0.0,0.0
121827,200110,21,-149.0,-645.0,0.034345157,-0.12703305,-0.35489,0,0,23.0,300,0.0,0.0
121829,200110,-115,-342.0,72.0,-0.16290347,-0.15311344,0.026757449,0,0,52.5,600,0.0,0.0
121829,200201,180,414.0,278.0,0.24445334,0.18256342,0.09707546,0,0,52.5,0,600.0,0.0
121829,200204,230,400.0,941.0,0.2445985,0.14947575,0.27242485,0,0,52.5,0,0.0,600.0
121830,200112,-88,246.0,639.0,-0.06243162,0.11082436,0.23979798,0,0,27.0,600,0.0,0.0
121830,200203,-171,-554.0,-1158.0,-0.13374057,-0.26951128,-0.48838985,0,0,27.0,0,600.0,0.0
121831,200111,-91,-459.0,-5.0,-0.13140723,-0.33560306,-0.0026702285,-1,0,55.0,0,0.0,0.0
121831,200202,21,37.0,-522.0,0.031893365,0.03164009,-0.32731643,0,0,55.0,0,0.0,0.0
121831,200205,243,-78.0,3.0,0.30985594,-0.06791121,0.0022230465,0,0,56.0,0,0.0,0.0
121833,200110,-1418,-1828.0,-2744.0,-1.6525431,-0.8199237,-1.0051522,0,0,29.0,300,0.0,0.0
121835,200110,-480,143.0,-567.0,-0.34253287,0.05973795,-0.17009318,0,0,59.0,600,0.0,0.0
121837,200112,-431,-340.0,-915.0,-0.32335353,-0.14493403,-0.14415096,0,0,70.0,226,0.0,0.0
121837,200203,53,51.0,-693.0,0.045875635,0.02312504,-0.12492593,0,0,70.0,0,226.0,0.0
121839,200111,137,357.0,294.0,0.109054275,0.14097816,0.10807422,0,0,51.0,0,0.0,0.0
121843,200112,66,-87.0,120.0,0.105360515,-0.049625237,0.064642854,0,0,37.0,0,0.0,0.0
121843,200203,39,58.0,93.0,0.057410907,0.033355594,0.047373258,0,0,37.0,0,0.0,0.0
121843,200206,435,419.0,221.0,0.48385575,0.21268177,0.10431519,0,0,37.0,0,0.0,0.0
121844,200204,189,244.0,-1094.0,0.104834065,0.09663231,-0.31552085,1,-2,41.5,0,0.0,0.0
121845,200110,710,-1033.0,-2524.0,0.3672439,-0.14859647,-0.26644078,0,0,40.0,800,0.0,0.0
121845,200201,-1280,-370.0,-1070.0,-0.8076887,-0.05909431,-0.13860741,0,0,40.5,0,800.0,0.0
121845,200204,1090,412.0,-44.0,0.7218573,0.065586835,-0.0061324234,0,0,40.5,0,0.0,800.0
121846,200110,-36,277.0,360.0,-0.051513534,0.21837449,0.26607,0,0,24.0,223,0.0,0.0
121846,200201,-11,-416.0,-359.0,-0.016284594,-0.34901515,-0.26522365,0,0,24.0,0,223.0,0.0
121847,200111,35,39.0,530.0,0.03460553,0.023305507,0.2652255,0,0,25.0,0,0.0,0.0
121848,200111,576,1006.0,1704.0,0.337667,0.37177962,0.51958364,0,0,39.0,600,0.0,0.0
121848,200202,-411,113.0,-86.0,-0.2287563,0.034282137,-0.020663878,1,-1,39.0,0,600.0,0.0
121848,200205,0,-865.0,-1535.0,0.0,-0.2983763,-0.46627182,-1,1,39.0,0,0.0,600.0
121850,200112,275,348.0,356.0,0.26559255,0.23133726,0.20723501,-1,0,60.0,0,0.0,0.0
121850,200203,-436,-322.0,-435.0,-0.46172586,-0.21207741,-0.25968647,0,0,60.0,0,0.0,0.0
121850,200206,56,-66.0,-50.0,0.0726649,-0.049634248,-0.03467754,0,0,60.0,0,0.0,0.0
121855,200111,823,-659.0,-1658.0,0.2593159,-0.14532955,-0.17640853,0,0,64.0,600,0.0,0.0
121855,200202,2337,2801.0,5582.0,0.4999423,0.50973314,0.50048614,0,0,64.0,0,600.0,0.0
121855,200205,-3096,-3081.0,-7320.0,-0.73649764,-0.57850564,-0.7264262,0,0,64.0,0,0.0,600.0
121857,200110,-415,159.0,739.0,-0.30928117,0.040324975,0.1490724,0,0,27.5,0,0.0,0.0
121857,200201,273,754.0,670.0,0.2138428,0.17178485,0.11828266,0,0,27.5,0,0.0,0.0
121859,200111,436,777.0,301.0,0.20048553,0.14487828,0.049832374,0,0,52.0,0,0.0,0.0
121860,200110,-1950,-1967.0,-1967.0,-1.3862944,-1.074467,-1.074467,0,0,33.0,140,0.0,0.0
121860,200201,-26,-69.0,-69.0,-0.040821996,-0.07004385,-0.07004385,0,0,33.0,0,140.0,0.0
121862,200112,-1072,-189.0,-93.0,-0.2926649,-0.032648206,-0.014402107,0,0,54.0,600,600.0,0.0
121862,200203,487,1326.0,1504.0,0.1436293,0.20931706,0.21074443,0,0,54.5,0,600.0,600.0
121863,200201,76,66.0,66.0,0.11057765,0.06682648,0.06682648,0,0,59.0,0,0.0,0.0
121863,200204,139,134.0,134.0,0.1751795,0.12331781,0.12331781,0,0,59.0,0,0.0,0.0
121865,200111,402,-523.0,-315.0,0.26462245,-0.13049507,-0.058247354,0,0,32.5,0,0.0,0.0
121865,200202,-19,1183.0,3097.0,-0.011049836,0.27406365,0.4635328,0,0,33.0,0,0.0,0.0
121866,200112,-262,-265.0,-559.0,-0.19614887,-0.1381323,-0.20597574,0,0,31.0,600,0.0,0.0
121866,200203,-86,-148.0,-188.0,-0.073789895,-0.08635099,-0.080042705,0,0,31.0,0,600.0,0.0
121866,200206,491,888.0,863.0,0.3627119,0.43251815,0.32391912,0,0,31.0,0,0.0,600.0
121867,200112,506,1119.0,1253.0,0.680544,0.47202316,0.43968982,1,0,70.0,600,0.0,0.0
121869,200111,0,151.0,782.0,0.0,0.03479213,0.14242207,-1,0,55.5,600,0.0,0.0
121869,200202,-882,-1106.0,-1311.0,-0.5859783,-0.28828612,-0.25172678,0,0,55.5,0,600.0,0.0
121869,200205,622,1287.0,981.0,0.44588956,0.32845572,0.19407895,1,0,55.5,0,0.0,600.0
121870,200110,-189,-492.0,-659.0,-0.50732297,-0.44247895,-0.4600921,0,0,75.0,300,0.0,0.0
121871,200111,460,851.0,2934.0,0.28078732,0.26935312,0.6593334,1,-1,49.0,600,0.0,0.0
121872,200110,130,228.0,-364.0,0.38136756,0.16392419,-0.15824698,0,0,28.0,300,0.0,0.0
121872,200201,1645,1715.0,1925.0,1.611874,0.75952834,0.6453928,0,0,28.0,0,300.0,0.0
121872,200204,-1680,-1585.0,-1959.0,-1.7011051,-0.6768366,-0.66153747,0,0,28.0,0,0.0,300.0
121875,200112,-126,-257.0,-284.0,-0.20867474,-0.2202631,-0.21099395,0,0,45.0,300,0.0,0.0
121876,200112,148,178.0,191.0,0.25088617,0.17775743,0.098457,0,0,85.0,0,0.0,0.0
121876,200203,-247,-375.0,-358.0,-0.46253532,-0.4202119,-0.19327976,0,0,85.0,0,0.0,0.0
121876,200206,73,713.0,539.0,0.16025446,0.68965924,0.2784075,0,0,85.0,0,0.0,0.0
121877,200110,1280,920.0,1236.0,1.3804635,0.32740873,0.39650115,0,0,30.0,600,0.0,0.0
121877,200201,210,1784.0,1411.0,0.115831815,0.43270823,0.31749025,0,0,30.5,0,600.0,0.0
121877,200204,-835,74.0,506.0,-0.57074517,0.014464677,0.093081854,0,0,30.5,0,0.0,600.0
121878,200112,152,218.0,249.0,0.28878278,0.31674287,0.33532873,0,0,62.0,0,0.0,0.0
121879,200110,-259,-877.0,-1205.0,-0.19038612,-0.25919303,-0.31771988,0,0,61.0,0,0.0,0.0
121882,200111,-159,-132.0,-182.0,-0.0818147,-0.03951427,-0.048987187,0,0,42.0,0,0.0,0.0
121885,200110,78,-31.0,-245.0,0.26236427,-0.047013965,-0.24611236,0,0,85.0,0,0.0,0.0
121885,200201,117,131.0,131.0,0.29725152,0.1851643,0.13906842,0,0,85.0,0,0.0,0.0
121885,200204,65,51.0,210.0,0.13353139,0.063731745,0.1890711,0,0,85.0,0,0.0,0.0
121887,200110,1347,2308.0,2155.0,0.72301173,0.56858104,0.46976015,0,0,28.0,500,0.0,0.0
121887,200201,-1367,-2252.0,-2573.0,-0.73888505,-0.5501716,-0.5934034,0,0,29.0,0,500.0,0.0
121888,200110,-520,-485.0,-505.0,-0.36772478,-0.19202264,-0.16203117,0,0,45.5,600,0.0,0.0
121888,200201,520,555.0,825.0,0.36772478,0.2169261,0.25259075,1,-1,45.5,0,600.0,0.0
121889,200112,-111,-242.0,532.0,-0.14450042,-0.17059538,0.20758516,0,0,56.0,0,0.0,0.0
121889,200203,66,12.0,-634.0,0.08841096,0.009181396,-0.25282568,0,0,56.0,0,0.0,0.0
121889,200206,106,523.0,863.0,0.12742303,0.3352747,0.330426,0,0,56.0,0,0.0,0.0
121890,200110,-515,42.0,475.0,-0.19157207,0.009096879,0.094344005,0,0,30.5,600,0.0,0.0
121890,200201,-1065,-845.0,-1069.0,-0.5738619,-0.20112598,-0.22641844,0,0,31.0,0,600.0,0.0
121890,200204,561,556.0,798.0,0.34238112,0.13678867,0.1736876,0,0,31.0,0,0.0,600.0
121891,200112,-390,-168.0,-168.0,-0.16258684,-0.043882728,-0.043882728,0,0,47.5,600,0.0,0.0
121891,200203,-1234,-1309.0,-1309.0,-0.81785774,-0.43006426,-0.43006426,0,0,48.0,0,600.0,0.0
121891,200206,2599,4108.0,4108.0,1.2990032,0.98819125,0.98819125,1,-1,48.0,0,0.0,600.0
121893,200110,-1699,-2833.0,-2874.0,-1.031591,-0.6908607,-0.5065024,0,0,63.0,0,0.0,0.0
121893,200201,-26,549.0,12.0,-0.028019074,0.17638926,0.0027497725,0,0,64.0,0,0.0,0.0
121893,200204,750,1318.0,2026.0,0.59865636,0.3280209,0.3809098,0,0,64.0,0,0.0,0.0
121894,200201,-192,51.0,373.0,-0.15718558,0.01427596,0.07671557,0,0,62.5,0,0.0,0.0
121894,200204,-163,-451.0,-923.0,-0.15607333,-0.13392852,-0.20179321,0,0,62.5,0,0.0,0.0
121895,200111,-397,-311.0,-899.0,-0.3241358,-0.14130975,-0.32702276,0,0,37.0,0,0.0,0.0
121895,200202,43,-4.0,263.0,0.04062911,-0.0019540798,0.107209064,0,0,37.0,0,0.0,0.0
121895,200205,-498,-532.0,-1029.0,-0.6182459,-0.30130336,-0.50709593,0,0,37.0,0,0.0,0.0
121897,200111,119,165.0,229.0,0.20972054,0.13754478,0.17722817,0,0,26.0,0,0.0,0.0
121897,200202,1,-73.0,319.0,0.0015885627,-0.05853374,0.2039535,0,0,26.0,0,0.0,0.0
121897,200205,626,643.0,512.0,0.6899675,0.425899,0.259379,0,0,26.0,0,0.0,0.0
121898,200110,255,413.0,-82.0,0.50310355,0.43726915,-0.05629489,0,0,75.0,0,0.0,0.0
121898,200201,-381,-136.0,88.0,-0.8933012,-0.124020286,0.06029223,0,0,75.0,0,0.0,0.0
121898,200204,186,-115.0,-67.0,0.5332985,-0.118390016,-0.04557062,0,0,76.0,0,0.0,0.0
121900,200112,396,659.0,909.0,0.55478877,0.65724957,0.8065246,0,0,21.0,0,0.0,0.0
121901,200110,-120,692.0,827.0,-0.05431199,0.17555067,0.1956923,0,0,32.5,0,0.0,0.0
121901,200201,935,855.0,1110.0,0.3610838,0.18142927,0.213946,0,0,32.5,0,0.0,0.0
121901,200204,294,-131.0,-233.0,0.091028154,-0.025750808,-0.041270357,0,0,32.5,0,0.0,0.0
121902,200112,-3318,-3674.0,-3523.0,-0.97113854,-0.7763052,-0.691731,0,0,55.5,0,0.0,0.0
121902,200203,1323,1911.0,2412.0,0.5033796,0.47645038,0.52040315,0,0,55.5,0,0.0,0.0
121903,200111,17,-562.0,-709.0,0.014776453,-0.18044318,-0.1787721,0,0,46.5,600,0.0,0.0
121903,200202,-102,-303.0,-301.0,-0.09212286,-0.11273773,-0.08676042,0,0,46.5,0,600.0,0.0
121903,200205,257,1180.0,662.0,0.21764122,0.3816845,0.18176936,0,0,46.5,0,0.0,600.0
121905,200110,795,2218.0,2409.0,0.45494518,0.49533048,0.39839697,0,0,38.5,500,0.0,0.0
121905,200201,600,-335.0,1470.0,0.24362208,-0.060811765,0.18275341,0,0,38.5,0,500.0,0.0
121905,200204,-770,3.0,-1815.0,-0.3250067,0.00056132476,-0.23095721,0,0,38.5,0,0.0,500.0
121906,200112,952,219.0,-385.0,0.42205772,0.045944106,-0.06394873,0,0,43.5,600,0.0,0.0
121906,200203,1282,1012.0,2148.0,0.38093522,0.18855593,0.31367075,0,0,43.5,0,600.0,0.0
121906,200206,-204,190.0,-857.0,-0.051722553,0.031754006,-0.113639586,0,0,44.0,0,0.0,600.0
121907,200203,-375,-221.0,2.0,-0.5438019,-0.18277517,0.0014295928,0,0,27.5,0,0.0,0.0
121907,200206,0,140.0,-143.0,0.0,0.11959627,-0.10774431,0,0,27.5,0,0.0,0.0
121908,200110,730,601.0,954.0,0.38695616,0.1669843,0.2148682,0,0,32.0,600,0.0,0.0
121908,200201,-370,-367.0,-387.0,-0.17749804,-0.09861656,-0.08168235,0,0,32.0,0,600.0,0.0
121908,200204,-50,761.0,430.0,-0.026597312,0.19467086,0.09035963,0,0,32.0,0,0.0,600.0
121910,200110,98,-161.0,277.0,0.052502684,-0.051293295,0.061309163,0,0,37.0,300,0.0,0.0
121910,200201,-271,-76.0,448.0,-0.15249929,-0.02515856,0.09183015,0,0,38.0,0,300.0,0.0
121910,200204,-160,2672.0,1458.0,-0.10232561,0.6396106,0.25118387,0,0,38.0,0,0.0,300.0
121911,200110,610,708.0,158.0,0.6201221,0.3736132,0.072111525,0,0,52.0,300,0.0,0.0
121911,200201,-285,-159.0,111.0,-0.24323031,-0.0725849,0.04772021,0,0,52.0,0,300.0,0.0
121912,200202,407,818.0,748.0,0.2521754,0.30012044,0.27060732,0,0,50.0,0,0.0,0.0
121912,200205,-608,-839.0,-790.0,-0.40491763,-0.30914694,-0.28821048,0,0,50.0,0,0.0,0.0
121917,200112,0,-20.0,-20.0,0.0,-0.029897593,-0.02339288,0,0,85.0,0,0.0,0.0
121917,200203,0,15.0,23.0,0.0,0.022506576,0.026855087,0,0,85.0,0,0.0,0.0
121917,200206,0,-5.0,-1.0,0.0,-0.0074460506,-0.0011527379,0,0,85.0,0,0.0,0.0
121918,200111,282,248.0,-173.0,0.16047981,0.09090504,-0.056302488,0,0,52.0,600,0.0,0.0
121918,200202,-32,643.0,1035.0,-0.016967533,0.20318393,0.29750976,0,0,52.5,0,600.0,0.0
121918,200205,-475,-1278.0,-1530.0,-0.293044,-0.45484883,-0.4786937,0,0,53.0,0,0.0,600.0
121919,200112,120,153.0,206.0,0.06527603,0.042418003,0.048663355,0,0,42.0,0,0.0,0.0
121919,200206,-111,36.0,36.0,-0.04990921,0.009672294,0.008329526,1,-1,59.0,0,0.0,0.0
121920,200112,-104,139.0,403.0,-0.077247,0.0568544,0.13212837,0,0,62.5,600,0.0,0.0
121920,200203,85,111.0,820.0,0.0635728,0.04318897,0.22461666,0,0,62.5,0,600.0,0.0
121920,200206,115,169.0,-206.0,0.080042705,0.06237033,-0.051861607,0,0,62.5,0,0.0,600.0
121921,200112,81,0.0,212.0,0.046280753,0.0,0.037875194,0,0,62.0,0,600.0,0.0
121921,200203,-27,-281.0,-725.0,-0.0151901655,-0.08275507,-0.13593861,0,0,62.0,0,0.0,600.0
121921,200206,-203,161.0,215.0,-0.122257315,0.04824906,0.042275045,-1,0,62.5,0,0.0,0.0
121922,200112,-966,-2016.0,-1934.0,-0.47614005,-0.43579608,-0.34802812,0,0,42.0,0,600.0,0.0
121922,200203,137,983.0,784.0,0.08295222,0.23611781,0.1559325,0,0,42.5,0,0.0,600.0
121922,200206,-302,-603.0,7.0,-0.19295312,-0.13812657,0.0012883042,0,0,42.5,0,0.0,0.0
121924,200110,-1652,-2425.0,-1892.0,-0.7346256,-0.45170683,-0.26606292,0,0,68.5,0,0.0,0.0
121924,200201,561,5337.0,5652.0,0.31360704,0.8138822,0.6474094,0,0,69.5,0,0.0,0.0
121925,200110,-130,-78.0,-78.0,-0.33647224,-0.1063672,-0.1063672,0,0,51.0,0,0.0,0.0
121925,200201,130,46.0,46.0,0.33647224,0.06408878,0.06408878,0,0,52.0,0,0.0,0.0
121925,200204,0,-25.0,-5.0,0.0,-0.03432046,-0.0067705065,0,0,52.0,0,0.0,0.0
121926,200112,-617,-1144.0,-2012.0,-0.41571593,-0.28760925,-0.40931222,0,0,42.5,600,0.0,0.0
121927,200111,-552,-746.0,-965.0,-0.3084082,-0.1918685,-0.20302176,0,0,40.0,600,0.0,0.0
121927,200202,-238,286.0,154.0,-0.16931747,0.07796863,0.035292387,0,0,40.0,0,600.0,0.0
121927,200205,180,-970.0,-1509.0,0.13062018,-0.29355645,-0.41519478,0,0,40.0,0,0.0,600.0
121928,200110,1371,1819.0,1819.0,0.6495138,0.49036726,0.32190195,1,-1,37.0,0,0.0,0.0
121928,200201,-585,-161.0,-1587.0,-0.227946,-0.034908693,-0.27460408,0,0,37.0,0,0.0,0.0
121928,200204,833,481.0,61.0,0.31082574,0.1008712,0.012073378,0,0,37.0,0,0.0,0.0
121929,200112,-816,-870.0,-1202.0,-0.4950025,-0.23564902,-0.2121514,0,0,85.0,0,0.0,0.0
121929,200203,106,-403.0,1595.0,0.07992194,-0.13135208,0.272776,0,0,85.0,0,0.0,0.0
121929,200206,19,370.0,-1761.0,0.013674197,0.12122152,-0.30595914,0,0,85.0,0,0.0,0.0
121930,200111,185,-39.0,-375.0,0.18340911,-0.018229064,-0.12468394,0,0,74.0,600,0.0,0.0
121930,200202,-365,-525.0,-515.0,-0.40139732,-0.28454235,-0.2013398,0,0,74.0,0,600.0,0.0
121930,200205,284,1662.0,2826.0,0.32519683,0.7139328,0.7992653,0,0,74.0,0,0.0,600.0
121932,200202,-864,-847.0,-752.0,-0.95551145,-0.6991031,-0.5569221,0,0,44.0,0,19.0,0.0
121935,200111,222,587.0,495.0,0.16481653,0.16366944,0.120627984,0,0,38.0,0,0.0,0.0
121935,200202,297,-65.0,-80.0,0.18505567,-0.016859433,-0.018536212,0,0,39.0,0,0.0,0.0
121935,200205,126,464.0,461.0,0.06922038,0.11455173,0.10238603,0,0,39.0,0,0.0,0.0
121936,200203,1492,3101.0,3158.0,0.42738184,0.5628131,0.4568073,0,0,80.0,0,0.0,0.0
121938,200111,-726,-1512.0,-902.0,-0.4721833,-0.5251582,-0.23555154,0,0,48.0,600,0.0,0.0
121938,200202,-174,83.0,214.0,-0.15623099,0.037215684,0.061109506,0,0,48.0,0,600.0,0.0
121938,200205,-73,144.0,-281.0,-0.073584825,0.06145278,-0.081035815,0,0,48.5,0,0.0,600.0
121940,200110,-706,-2527.0,-2203.0,-0.41712704,-0.55299795,-0.41746557,0,0,49.5,600,0.0,0.0
121940,200201,-124,-62.0,-127.0,-0.09531018,-0.018284202,-0.03032344,1,-1,50.0,0,600.0,0.0
121940,200204,201,279.0,-20.0,0.15022594,0.07976794,-0.004860277,0,0,50.0,0,0.0,600.0
121941,200111,0,-14.0,-511.0,0.0,-0.0051641576,-0.16746564,0,0,37.5,0,0.0,0.0
121941,200202,0,-334.0,252.0,0.0,-0.1318422,0.08608932,0,0,37.5,0,0.0,0.0
121941,200205,0,310.0,525.0,0.0,0.12292684,0.15858321,0,0,38.0,0,0.0,0.0
121942,200111,520,375.0,702.0,0.27852976,0.1082214,0.14871927,0,0,37.5,600,0.0,0.0
121942,200202,411,-24.0,-78.0,0.17575493,-0.0065861926,-0.015473429,0,0,37.5,0,600.0,0.0
121942,200205,335,585.0,1263.0,0.12343154,0.14934051,0.22514075,0,0,38.0,0,0.0,600.0
121943,200110,-675,213.0,986.0,-0.8375417,0.11338908,0.36765546,0,0,58.0,0,0.0,0.0
121945,200112,-2831,-4261.0,-4377.0,-1.0969666,-0.96370286,-0.8811856,0,0,49.0,600,0.0,0.0
121945,200206,-116,-29.0,-661.0,-0.075019,-0.010411152,-0.19148548,0,0,52.0,0,0.0,600.0
121946,200112,-105,-474.0,1297.0,-0.08923113,-0.20565039,0.37419036,0,0,63.5,600,0.0,0.0
121946,200203,-345,-282.0,-439.0,-0.3662444,-0.1459952,-0.11166461,0,0,63.5,0,600.0,0.0
121947,200112,427,-34.0,53.0,0.5459169,-0.015814284,0.017044954,0,0,39.0,0,0.0,0.0
121947,200203,130,586.0,392.0,0.120516025,0.24273473,0.11778303,0,0,39.0,0,0.0,0.0
121947,200206,-37,-253.0,-4.0,-0.03284805,-0.09766676,-0.0011344301,0,0,39.0,0,0.0,0.0
121948,200110,-724,-763.0,-1166.0,-0.8836055,-0.42759603,-0.4221421,0,0,59.5,0,0.0,0.0
121948,200201,1016,1001.0,1126.0,1.0959945,0.53062826,0.4102584,0,0,60.0,0,0.0,0.0
121949,200110,360,125.0,498.0,0.25894806,0.038236804,0.13062018,0,0,31.0,600,0.0,0.0
